epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,lr
1,0.8510955852081167,72.02216066481995,0.5882234343037289,0.7202216066481995,0.6063052899858028,0.8529277623727404,70.83333333333333,0.5017361111111112,0.7083333333333334,0.5873983739837398,0.0002
2,0.836858715010115,72.19144352108341,0.5211604517657776,0.7219144352108341,0.6053267701446104,0.8517240440023357,70.83333333333333,0.5017361111111112,0.7083333333333334,0.5873983739837398,0.0002
3,0.8312872589900333,72.19144352108341,0.5211604517657776,0.7219144352108341,0.6053267701446104,0.8542858947967661,70.83333333333333,0.5017361111111112,0.7083333333333334,0.5873983739837398,0.0002
4,0.829302962687097,72.22222222222223,0.7994064723590586,0.7222222222222222,0.6060497406447736,0.8847691803828053,69.4683908045977,0.5046805923961097,0.694683908045977,0.5832787945391676,0.0002
5,0.8259277454465307,72.11449676823638,0.6036806603275988,0.7211449676823638,0.6064792165297083,0.8595930379012535,70.76149425287356,0.5015875868679607,0.7076149425287356,0.5870495021736082,0.0001
6,0.8147598925866726,72.36072637734688,0.7071827579151267,0.7236072637734687,0.6121630875186017,0.8789630074953211,70.54597701149426,0.501140730067243,0.7054597701149425,0.5860011232799777,0.0001
7,0.8041809106210666,72.46845183133271,0.681647718020981,0.7246845183133271,0.6192132118569063,0.8821219556975639,70.1867816091954,0.5011163408158339,0.701867816091954,0.5847415856921561,0.0001
8,0.7989964382800369,72.76084949215144,0.7068835149223365,0.7276084949215144,0.6260968198758944,0.8952484893045206,69.75574712643679,0.54158415329085,0.6975574712643678,0.5902507841102503,0.0001
