epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1
1,0.900504356737014,59.77112325052833,0.6536502861773792,0.6686869492404003,0.6567057326547273,0.7630583701598762,66.90861715987344,0.6713938500752865,0.6690861715987344,0.6598187600102827
2,0.8423553215216267,62.84939590892779,0.6721068719561195,0.6768212448662227,0.6710099544423206,0.691084304801938,69.73757677275265,0.7014662180338438,0.6973757677275265,0.6940861672364311
3,0.8155078560528637,64.21308664619801,0.6988311861077748,0.6967183699509549,0.6964555833494065,0.6887999302445011,70.35175879396985,0.725653360196448,0.7035175879396985,0.7111085933414143
4,0.8024332652898528,64.59986442840624,0.687028461054214,0.6976753459069341,0.6822177978571666,0.6642599163742321,71.33817234319747,0.7108694001291715,0.7133817234319747,0.707038792810883
5,0.7978393076006042,64.84708321703417,0.6991458446821044,0.7091590573786833,0.7023932721536622,0.6680124945731973,71.84068490601155,0.727457860731418,0.7184068490601154,0.7178847536752628
6,0.7816706154186659,65.75621037521432,0.6871252899757438,0.7027393436739902,0.6774923569550413,0.6191845063987489,73.79490042806626,0.7317465032067532,0.7379490042806626,0.7294039011104498
7,0.7799658825596276,65.63658838071693,0.6842294626694386,0.6989513138482396,0.6778186119140157,0.604272135005591,73.68323096966313,0.7282286012099894,0.7368323096966313,0.7305818372923855
8,0.7749701456816565,65.99146696439252,0.7192018038391259,0.7178117149806611,0.7174484149000703,0.6456949005751731,71.59873441280476,0.7541782220626706,0.7159873441280477,0.7250174142621345
9,0.7698826524856639,66.10710155907333,0.7124815435970466,0.7255871446229913,0.7145168814507863,0.6212120271474539,72.69681742043551,0.7297411326309189,0.7269681742043551,0.7248719439184146
10,0.7632383505400347,66.35033294788468,0.7107218362493338,0.715698393077874,0.7053726597633888,0.6715450074205447,70.3889819467709,0.7237548889779115,0.7038898194677089,0.7086593833503801
11,0.7465230934813555,67.43091829817776,0.7290013379583371,0.7409785079149886,0.7285980271081611,0.613040520362563,74.01823934487251,0.7439450419604389,0.7401823934487252,0.7373307201191691
12,0.7321080423374915,68.0489652697476,0.7296006176985238,0.7397822879700148,0.7319776703925099,0.5806913050486127,74.72547924809231,0.7552505878913879,0.7472547924809231,0.7494285598878861
13,0.733892826577865,68.29219665855895,0.7332129916811798,0.7461621276765421,0.7350276980667048,0.5689917163611036,75.97245486692722,0.7615826415641654,0.7597245486692723,0.7579243561583456
14,0.7281443094412454,67.95725507396627,0.7300880621218201,0.7433310738067707,0.7290611220295093,0.563970767961364,75.22799181090639,0.7522404832266637,0.7522799181090638,0.7477060949180868
15,0.7284129971622056,68.35599505562423,0.7378330671810318,0.7471988516288528,0.7356918459681834,0.5709075651287744,75.20938023450586,0.7492949809935784,0.7520938023450586,0.7462273891066507
16,0.7250260639986384,67.99712907213207,0.7378250216471354,0.74931217353164,0.7341958975666808,0.5534947043620695,75.80495067932254,0.7557953671008065,0.7580495067932254,0.7543839826238637
