epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1
21,0.38967267124049637,83.93574297188755,0.8366197129501468,0.8413654618473896,0.7816265706380864,0.4261723982683937,83.30206378986867,0.8297262221431915,0.8330206378986866,0.780049559503012
22,0.38718913851014103,84.41767068273093,0.8467170439078491,0.8554216867469879,0.8161953404024332,0.45651293550154953,81.42589118198875,0.783551700062019,0.8142589118198874,0.7901225857084574
23,0.38205038639436284,83.65461847389558,0.8470533649750516,0.8457831325301205,0.7908800614404428,0.42125080014259236,82.3639774859287,0.7907634959596783,0.8236397748592871,0.7800053604931655
24,0.37988997602079766,84.49799196787149,0.8468098785689065,0.8550200803212852,0.8150485022096235,0.4435080550401341,82.17636022514071,0.7923101100558982,0.8217636022514071,0.7957906671172491
25,0.3948806935764221,84.21686746987952,0.8494961727538807,0.8518072289156626,0.805438220290293,0.43438871520768857,82.5515947467167,0.7955353371211976,0.8255159474671669,0.794037780213178
26,0.37160026811691654,84.61847389558233,0.8564144128380742,0.8554216867469879,0.811809486943759,0.4205673509198774,83.11444652908068,0.8067039025827926,0.8311444652908068,0.7912736096720899
27,0.3742374641828269,84.77911646586345,0.843468220829278,0.8497991967871485,0.8025563642689479,0.42926211316858404,81.23827392120074,0.7765862885614984,0.8123827392120075,0.7826987176095689
28,0.3922128808546258,84.0160642570281,0.8442083908545239,0.8502008032128514,0.803329149507532,0.42233947159872715,82.3639774859287,0.7912270900810424,0.8236397748592871,0.7875791868989286
29,0.37668060659165364,84.33734939759036,0.864248519684877,0.8582329317269076,0.8156925845751205,0.42536045820583324,82.17636022514071,0.7892401691219283,0.8217636022514071,0.7896084851639991
30,0.3746499135791059,84.85943775100401,0.8462943589897606,0.8526104417670682,0.808845382693888,0.4305614909580009,81.80112570356472,0.7857680892536231,0.8180112570356473,0.7899876207308889
31,0.3711753840427322,84.61847389558233,0.8692611637910759,0.8550200803212852,0.8072390978921749,0.4214048899472543,81.98874296435272,0.784969068505654,0.8198874296435272,0.784836110804547
32,0.38089081482236165,83.93574297188755,0.8656526600298133,0.8614457831325302,0.8224230531917925,0.7042705316033641,81.98874296435272,0.7881785747239566,0.8198874296435272,0.7913907689051861
33,0.3692447613281419,84.97991967871486,0.8763380814434345,0.8622489959839358,0.8209137578166185,0.4202777692457525,82.3639774859287,0.791630748947822,0.8236397748592871,0.7893186918294522
34,0.3676525242596745,84.37751004016064,0.8547177473940706,0.8566265060240964,0.815380621298986,0.421838305960453,82.92682926829268,0.8024589755100006,0.8292682926829268,0.8015220780593505
35,0.36096679582653274,84.61847389558233,0.8460120868879691,0.8530120481927711,0.8100506455798939,0.41832309418950253,81.42589118198875,0.7755320560198609,0.8142589118198874,0.7790058595143803
